record_date,branch_name,total_patient_tally,item_name,beginning_stock,quantity_used,stock_received,ending_stock,animal_bite_cases,vaccinations_administered,minimum_stock_level
10/06/2026,Cainta,44,HTIG,7.1,0.4,0.0,6.7,28,28,50
10/06/2026,Cainta,44,TOXOID BETT,5236.1,4.5,0.0,5231.6,13,16,50
10/06/2026,Cainta,44,TOXOID ABHAYTOX,306.7,0.9,26.9,332.7,16,21,50
10/06/2026,Cainta,44,PPD,13.2,0.2,0.0,13.0,14,15,50
10/06/2026,Cainta,44,HEPA B,59.0,0.9,0.0,58.1,11,11,50
10/06/2026,Cainta,44,HEPA BIG,13.6,0.9,0.0,12.7,17,21,50
10/06/2026,Cainta,44,FLU,44.3,0.4,0.0,43.9,28,26,50
10/06/2026,Cainta,44,AMOXICILLIN 500MG,5701.8,13.3,0.0,5688.5,17,20,140
10/06/2026,Cainta,44,CEFALEXIN 500 MG,8839.8,10.7,133.1,8962.2,20,25,100
10/06/2026,Cainta,44,MEFENAMIC 500 MG,6686.9,11.1,238.3,6914.1,24,23,120
10/06/2026,Cainta,44,INSULIN,1007.3,15.8,0.0,991.5,21,25,150
10/06/2026,Cainta,44,1CC/3CC,2903.4,4.3,0.0,2899.1,24,30,50
10/06/2026,Cainta,44,5CC/10CC,3204.3,4.3,0.0,3200.0,23,20,50
10/06/2026,Cainta,44,CETIRIZINE,5500.9,7.7,0.0,5493.2,22,22,100
10/06/2026,Cainta,44,G23,1719.2,2.2,0.0,1717.0,22,23,50
10/06/2026,Cainta,44,G27,1605.6,2.2,0.0,1603.4,25,32,50
10/06/2026,Cainta,44,GAUZE PAD,294.0,4.4,0.0,289.6,23,26,50
10/06/2026,Cainta,44,COTTON BALLS,6109.5,26.6,0.0,6082.9,25,27,240
10/06/2026,Cainta,44,BETADINE,1.7,0.2,0.0,1.5,14,14,50
10/06/2026,Cainta,44,ALCOHOL,13.8,0.2,0.0,13.6,23,18,50
10/06/2026,Cainta,44,FACEMASK,1852.5,10.9,0.0,1841.6,24,19,100
10/06/2026,Cainta,44,GLOVES,2349.5,8.7,0.0,2340.8,16,15,100
10/06/2026,Cainta,44,MICROPRE,101.8,2.3,0.0,99.5,26,23,50
10/06/2026,Cainta,44,STERILE WATER,139.6,1.3,17.7,156.0,16,14,50
10/06/2026,Cainta,44,REF THERMOMETER,1.2,0.4,0.0,0.8,15,17,50
10/06/2026,Cainta,44,ACRYLIC CONTAINERS,27.3,0.9,0.0,26.4,26,30,50
10/06/2026,Cainta,44,COOLER,10.9,0.2,0.0,10.7,15,12,50
10/06/2026,Cainta,44,KIDNEY BASIN,24.8,0.9,0.0,23.9,18,21,50
10/06/2026,Cainta,44,WEIGHING SCALE,6.8,0.2,0.0,6.6,17,15,50
10/06/2026,Cainta,44,FORCEPS,7.8,0.9,0.0,6.9,27,28,50
10/06/2026,Cainta,44,BETADINE CONTAINER,9.7,0.4,0.0,9.3,19,26,50
10/06/2026,Cainta,44,ALCOHOL PUMP CONTAINER,0.8,0.4,0.0,0.4,23,26,50
11/06/2026,Cainta,11,SPEEDA,2778.3,1.4,0.0,2776.9,6,5,70
11/06/2026,Cainta,11,ABHAYRAB,392.5,0.5,0.0,392.0,6,6,50
11/06/2026,Cainta,11,VAXIRAB,242.4,0.6,0.0,241.8,7,8,50
11/06/2026,Cainta,11,CHIRORAB,27.3,0.6,11.4,38.1,6,6,50
11/06/2026,Cainta,11,ERIG,14.7,0.5,0.0,14.2,5,7,50
11/06/2026,Cainta,11,HRIG,9.9,0.2,0.0,9.7,7,7,50
11/06/2026,Cainta,11,"ATS 1,500 ""IU""",40.8,0.2,0.0,40.6,5,4,50
11/06/2026,Cainta,11,"ATS 3000 ""IU""",98.0,0.2,0.0,97.8,3,3,50
11/06/2026,Cainta,11,"ATS 5,000 ""IU""",36.0,0.2,0.0,35.8,4,5,50
11/06/2026,Cainta,11,HTIG,6.7,0.1,0.0,6.6,5,5,50
11/06/2026,Cainta,11,TOXOID BETT,5231.6,1.1,0.0,5230.5,3,4,50
11/06/2026,Cainta,11,TOXOID ABHAYTOX,332.7,0.2,0.0,332.5,5,7,50
11/06/2026,Cainta,11,PPD,13.0,0.1,0.0,12.9,4,4,50
11/06/2026,Cainta,11,HEPA B,58.1,0.2,0.0,57.9,5,4,50
11/06/2026,Cainta,11,HEPA BIG,12.7,0.2,0.0,12.5,3,3,50
11/06/2026,Cainta,11,FLU,43.9,0.1,0.0,43.8,6,7,50
11/06/2026,Cainta,11,AMOXICILLIN 500MG,5688.5,3.6,0.0,5684.9,4,5,140
11/06/2026,Cainta,11,CEFALEXIN 500 MG,8962.2,2.7,0.0,8959.5,3,3,100
11/06/2026,Cainta,11,MEFENAMIC 500 MG,6914.1,2.1,0.0,6912.0,5,7,120
11/06/2026,Cainta,11,INSULIN,991.5,3.0,0.0,988.5,5,5,150
11/06/2026,Cainta,11,1CC/3CC,2899.1,1.1,0.0,2898.0,6,8,50
11/06/2026,Cainta,11,5CC/10CC,3200.0,1.2,125.5,3324.3,5,6,50
11/06/2026,Cainta,11,CETIRIZINE,5493.2,1.9,0.0,5491.3,3,3,100
11/06/2026,Cainta,11,G23,1717.0,0.6,0.0,1716.4,7,7,50
11/06/2026,Cainta,11,G27,1603.4,0.6,0.0,1602.8,5,5,50
11/06/2026,Cainta,11,GAUZE PAD,289.6,1.1,0.0,288.5,3,4,50
11/06/2026,Cainta,11,COTTON BALLS,6082.9,5.3,0.0,6077.6,6,6,240
11/06/2026,Cainta,11,BETADINE,1.5,0.1,0.0,1.4,6,8,50
11/06/2026,Cainta,11,ALCOHOL,13.6,0.1,0.0,13.5,6,7,50
11/06/2026,Cainta,11,FACEMASK,1841.6,2.0,0.0,1839.6,5,5,100
11/06/2026,Cainta,11,GLOVES,2340.8,2.3,0.0,2338.5,5,7,100
11/06/2026,Cainta,11,MICROPRE,99.5,0.5,0.0,99.0,5,5,50
11/06/2026,Cainta,11,STERILE WATER,156.0,0.3,19.5,175.2,3,4,50
11/06/2026,Cainta,11,REF THERMOMETER,0.8,0.1,0.0,0.7,4,4,50
11/06/2026,Cainta,11,ACRYLIC CONTAINERS,26.4,0.2,0.0,26.2,7,6,50
11/06/2026,Cainta,11,COOLER,10.7,0.1,0.0,10.6,6,5,50
11/06/2026,Cainta,11,KIDNEY BASIN,23.9,0.2,0.0,23.7,5,5,50
11/06/2026,Cainta,11,WEIGHING SCALE,6.6,0.1,0.0,6.5,4,5,50
11/06/2026,Cainta,11,FORCEPS,6.9,0.2,0.0,6.7,6,6,50
11/06/2026,Cainta,11,BETADINE CONTAINER,9.3,0.1,0.0,9.2,4,4,50
11/06/2026,Cainta,11,ALCOHOL PUMP CONTAINER,0.4,0.1,0.0,0.3,3,3,50
12/06/2026,Cainta,79,SPEEDA,2776.9,11.4,181.0,2946.5,25,29,70
12/06/2026,Cainta,79,ABHAYRAB,392.0,4.0,0.0,388.0,43,55,50
12/06/2026,Cainta,79,VAXIRAB,241.8,4.0,10.7,248.5,40,47,50
12/06/2026,Cainta,79,CHIRORAB,38.1,3.9,0.0,34.2,22,31,50
12/06/2026,Cainta,79,ERIG,14.2,3.2,0.0,11.0,23,19,50
12/06/2026,Cainta,79,HRIG,9.7,1.6,0.0,8.1,40,32,50
12/06/2026,Cainta,79,"ATS 1,500 ""IU""",40.6,1.6,0.0,39.0,38,42,50
12/06/2026,Cainta,79,"ATS 3000 ""IU""",97.8,1.6,0.0,96.2,41,39,50
12/06/2026,Cainta,79,"ATS 5,000 ""IU""",35.8,1.6,0.0,34.2,25,30,50
12/06/2026,Cainta,79,HTIG,6.6,0.8,0.0,5.8,43,55,50
12/06/2026,Cainta,79,TOXOID BETT,5230.5,7.6,0.0,5222.9,49,42,50
12/06/2026,Cainta,79,TOXOID ABHAYTOX,332.5,1.6,0.0,330.9,39,53,50
12/06/2026,Cainta,79,PPD,12.9,0.4,0.0,12.5,26,21,50
12/06/2026,Cainta,79,HEPA B,57.9,1.6,0.0,56.3,41,50,50
12/06/2026,Cainta,79,HEPA BIG,12.5,1.6,0.0,10.9,31,32,50
12/06/2026,Cainta,79,FLU,43.8,0.8,0.0,43.0,21,25,50
12/06/2026,Cainta,79,AMOXICILLIN 500MG,5684.9,22.5,0.0,5662.4,29,25,140
12/06/2026,Cainta,79,CEFALEXIN 500 MG,8959.5,17.4,0.0,8942.1,48,65,100
12/06/2026,Cainta,79,MEFENAMIC 500 MG,6912.0,21.3,0.0,6890.7,33,45,120
12/06/2026,Cainta,79,INSULIN,988.5,21.4,0.0,967.1,47,52,150
12/06/2026,Cainta,79,1CC/3CC,2898.0,7.4,0.0,2890.6,36,40,50
12/06/2026,Cainta,79,5CC/10CC,3324.3,7.8,0.0,3316.5,36,43,50
12/06/2026,Cainta,79,CETIRIZINE,5491.3,18.4,0.0,5472.9,20,23,100
12/06/2026,Cainta,79,G23,1716.4,4.1,0.0,1712.3,40,45,50
12/06/2026,Cainta,79,G27,1602.8,3.8,0.0,1599.0,23,27,50
12/06/2026,Cainta,79,GAUZE PAD,288.5,7.5,0.0,281.0,35,46,50
12/06/2026,Cainta,79,COTTON BALLS,6077.6,51.0,0.0,6026.6,28,33,240
12/06/2026,Cainta,79,BETADINE,1.4,0.4,0.0,1.0,32,29,50
12/06/2026,Cainta,79,ALCOHOL,13.5,0.4,0.0,13.1,37,50,50
12/06/2026,Cainta,79,FACEMASK,1839.6,14.9,111.5,1936.2,20,19,100
12/06/2026,Cainta,79,GLOVES,2338.5,18.6,0.0,2319.9,29,26,100
12/06/2026,Cainta,79,MICROPRE,99.0,3.9,0.0,95.1,51,71,50
12/06/2026,Cainta,79,STERILE WATER,175.2,2.4,0.0,172.8,22,20,50
12/06/2026,Cainta,79,REF THERMOMETER,0.7,0.8,18.1,18.0,30,26,50
12/06/2026,Cainta,79,ACRYLIC CONTAINERS,26.2,1.6,0.0,24.6,30,34,50
12/06/2026,Cainta,79,COOLER,10.6,0.4,0.0,10.2,32,41,50
12/06/2026,Cainta,79,KIDNEY BASIN,23.7,1.5,0.0,22.2,41,34,50
12/06/2026,Cainta,79,WEIGHING SCALE,6.5,0.4,0.0,6.1,28,31,50
12/06/2026,Cainta,79,FORCEPS,6.7,1.6,0.0,5.1,34,29,50
12/06/2026,Cainta,79,BETADINE CONTAINER,9.2,0.8,0.0,8.4,40,42,50
12/06/2026,Cainta,79,ALCOHOL PUMP CONTAINER,0.3,0.8,19.5,19.0,30,30,50
13/06/2026,Cainta,72,SPEEDA,2946.5,11.3,0.0,2935.2,45,40,70
13/06/2026,Cainta,72,ABHAYRAB,388.0,3.7,0.0,384.3,46,62,50
13/06/2026,Cainta,72,VAXIRAB,248.5,3.6,0.0,244.9,21,25,50
13/06/2026,Cainta,72,CHIRORAB,34.2,3.7,0.0,30.5,28,37,50
13/06/2026,Cainta,72,ERIG,11.0,2.8,0.0,8.2,24,32,50
13/06/2026,Cainta,72,HRIG,8.1,1.4,0.0,6.7,23,31,50
13/06/2026,Cainta,72,"ATS 1,500 ""IU""",39.0,1.5,0.0,37.5,32,40,50
13/06/2026,Cainta,72,"ATS 3000 ""IU""",96.2,1.4,0.0,94.8,34,33,50
13/06/2026,Cainta,72,"ATS 5,000 ""IU""",34.2,1.4,0.0,32.8,30,39,50
13/06/2026,Cainta,72,HTIG,5.8,0.7,0.0,5.1,26,29,50
13/06/2026,Cainta,72,TOXOID BETT,5222.9,6.7,0.0,5216.2,26,25,50
13/06/2026,Cainta,72,TOXOID ABHAYTOX,330.9,1.5,0.0,329.4,47,48,50
13/06/2026,Cainta,72,PPD,12.5,0.4,0.0,12.1,45,44,50
13/06/2026,Cainta,72,HEPA B,56.3,1.4,0.0,54.9,20,22,50
13/06/2026,Cainta,72,HEPA BIG,10.9,1.5,0.0,9.4,37,47,50
13/06/2026,Cainta,72,FLU,43.0,0.7,0.0,42.3,31,34,50
13/06/2026,Cainta,72,AMOXICILLIN 500MG,5662.4,19.5,103.3,5746.2,38,37,140
13/06/2026,Cainta,72,CEFALEXIN 500 MG,8942.1,15.0,0.0,8927.1,35,30,100
13/06/2026,Cainta,72,MEFENAMIC 500 MG,6890.7,19.8,304.3,7175.2,44,58,120
13/06/2026,Cainta,72,INSULIN,967.1,25.6,0.0,941.5,20,21,150
13/06/2026,Cainta,72,1CC/3CC,2890.6,7.8,0.0,2882.8,28,30,50
13/06/2026,Cainta,72,5CC/10CC,3316.5,7.2,0.0,3309.3,46,58,50
13/06/2026,Cainta,72,CETIRIZINE,5472.9,16.2,0.0,5456.7,23,30,100
13/06/2026,Cainta,72,G23,1712.3,3.6,0.0,1708.7,22,24,50
13/06/2026,Cainta,72,G27,1599.0,3.7,79.5,1674.8,39,46,50
13/06/2026,Cainta,72,GAUZE PAD,281.0,7.3,0.0,273.7,40,38,50
13/06/2026,Cainta,72,COTTON BALLS,6026.6,39.4,0.0,5987.2,37,50,240
13/06/2026,Cainta,72,BETADINE,1.0,0.4,0.0,0.6,40,46,50
13/06/2026,Cainta,72,ALCOHOL,13.1,0.4,0.0,12.7,38,47,50
13/06/2026,Cainta,72,FACEMASK,1936.2,12.9,0.0,1923.3,22,19,100
13/06/2026,Cainta,72,GLOVES,2319.9,14.5,102.8,2408.2,36,43,100
13/06/2026,Cainta,72,MICROPRE,95.1,3.4,0.0,91.7,40,41,50
13/06/2026,Cainta,72,STERILE WATER,172.8,2.2,12.8,183.4,43,46,50
13/06/2026,Cainta,72,REF THERMOMETER,18.0,0.7,0.0,17.3,25,30,50
13/06/2026,Cainta,72,ACRYLIC CONTAINERS,24.6,1.4,0.0,23.2,22,28,50
13/06/2026,Cainta,72,COOLER,10.2,0.4,0.0,9.8,40,40,50
13/06/2026,Cainta,72,KIDNEY BASIN,22.2,1.5,0.0,20.7,25,33,50
13/06/2026,Cainta,72,WEIGHING SCALE,6.1,0.4,0.0,5.7,19,18,50
13/06/2026,Cainta,72,FORCEPS,5.1,1.4,0.0,3.7,42,48,50
13/06/2026,Cainta,72,BETADINE CONTAINER,8.4,0.7,0.0,7.7,33,29,50
13/06/2026,Cainta,72,ALCOHOL PUMP CONTAINER,19.0,0.7,0.0,18.3,27,26,50
14/06/2026,Cainta,98,SPEEDA,2935.2,15.3,0.0,2919.9,25,33,70
14/06/2026,Cainta,98,ABHAYRAB,384.3,4.9,0.0,379.4,26,21,50
14/06/2026,Cainta,98,VAXIRAB,244.9,4.9,18.8,258.8,56,76,50
14/06/2026,Cainta,98,CHIRORAB,30.5,5.0,0.0,25.5,44,44,50
14/06/2026,Cainta,98,ERIG,8.2,4.1,0.0,4.1,30,37,50
14/06/2026,Cainta,98,HRIG,6.7,1.9,0.0,4.8,39,33,50
14/06/2026,Cainta,98,"ATS 1,500 ""IU""",37.5,2.0,0.0,35.5,31,37,50
14/06/2026,Cainta,98,"ATS 3000 ""IU""",94.8,1.9,0.0,92.9,29,39,50
14/06/2026,Cainta,98,"ATS 5,000 ""IU""",32.8,2.0,0.0,30.8,35,40,50
14/06/2026,Cainta,98,HTIG,5.1,1.0,0.0,4.1,46,47,50
14/06/2026,Cainta,98,TOXOID BETT,5216.2,9.1,0.0,5207.1,33,42,50
14/06/2026,Cainta,98,TOXOID ABHAYTOX,329.4,2.0,0.0,327.4,38,47,50
14/06/2026,Cainta,98,PPD,12.1,0.5,0.0,11.6,43,37,50
14/06/2026,Cainta,98,HEPA B,54.9,2.0,0.0,52.9,41,49,50
14/06/2026,Cainta,98,HEPA BIG,9.4,2.0,0.0,7.4,30,36,50
14/06/2026,Cainta,98,FLU,42.3,1.0,0.0,41.3,26,33,50
14/06/2026,Cainta,98,AMOXICILLIN 500MG,5746.2,36.4,0.0,5709.8,26,26,140
14/06/2026,Cainta,98,CEFALEXIN 500 MG,8927.1,18.0,0.0,8909.1,38,40,100
14/06/2026,Cainta,98,MEFENAMIC 500 MG,7175.2,24.2,0.0,7151.0,53,73,120
14/06/2026,Cainta,98,INSULIN,941.5,27.5,133.1,1047.1,30,34,150
14/06/2026,Cainta,98,1CC/3CC,2882.8,9.2,0.0,2873.6,55,61,50
14/06/2026,Cainta,98,5CC/10CC,3309.3,9.6,135.0,3434.7,53,74,50
14/06/2026,Cainta,98,CETIRIZINE,5456.7,21.9,0.0,5434.8,25,23,100
14/06/2026,Cainta,98,G23,1708.7,5.0,0.0,1703.7,26,27,50
14/06/2026,Cainta,98,G27,1674.8,5.0,0.0,1669.8,32,40,50
14/06/2026,Cainta,98,GAUZE PAD,273.7,9.9,0.0,263.8,27,33,50
14/06/2026,Cainta,98,COTTON BALLS,5987.2,54.4,0.0,5932.8,45,62,240
14/06/2026,Cainta,98,BETADINE,0.6,0.5,0.0,0.1,26,31,50
14/06/2026,Cainta,98,ALCOHOL,12.7,0.5,0.0,12.2,56,55,50
14/06/2026,Cainta,98,FACEMASK,1923.3,20.0,0.0,1903.3,44,46,100
14/06/2026,Cainta,98,GLOVES,2408.2,20.2,0.0,2388.0,53,45,100
14/06/2026,Cainta,98,MICROPRE,91.7,4.9,0.0,86.8,54,73,50
14/06/2026,Cainta,98,STERILE WATER,183.4,2.9,0.0,180.5,44,39,50
14/06/2026,Cainta,98,REF THERMOMETER,17.3,1.0,0.0,16.3,61,69,50
14/06/2026,Cainta,98,ACRYLIC CONTAINERS,23.2,2.0,0.0,21.2,63,66,50
14/06/2026,Cainta,98,COOLER,9.8,0.5,0.0,9.3,39,34,50
14/06/2026,Cainta,98,KIDNEY BASIN,20.7,2.0,10.6,29.3,29,28,50
14/06/2026,Cainta,98,WEIGHING SCALE,5.7,0.5,0.0,5.2,39,46,50
14/06/2026,Cainta,98,FORCEPS,3.7,2.0,0.0,1.7,33,27,50
14/06/2026,Cainta,98,BETADINE CONTAINER,7.7,1.0,0.0,6.7,45,62,50
14/06/2026,Cainta,98,ALCOHOL PUMP CONTAINER,18.3,1.0,0.0,17.3,39,52,50
15/06/2026,Cainta,43,SPEEDA,2919.9,5.5,0.0,2914.4,19,16,70
15/06/2026,Cainta,43,ABHAYRAB,379.4,2.1,0.0,377.3,24,32,50
15/06/2026,Cainta,43,VAXIRAB,258.8,2.1,0.0,256.7,15,15,50
15/06/2026,Cainta,43,CHIRORAB,25.5,2.2,0.0,23.3,20,17,50
15/06/2026,Cainta,43,ERIG,4.1,1.7,0.0,2.4,17,17,50
15/06/2026,Cainta,43,HRIG,4.8,0.9,0.0,3.9,24,31,50
15/06/2026,Cainta,43,"ATS 1,500 ""IU""",35.5,0.8,0.0,34.7,22,26,50
15/06/2026,Cainta,43,"ATS 3000 ""IU""",92.9,0.9,0.0,92.0,11,10,50
15/06/2026,Cainta,43,"ATS 5,000 ""IU""",30.8,0.9,0.0,29.9,22,27,50
15/06/2026,Cainta,43,HTIG,4.1,0.4,0.0,3.7,14,17,50
15/06/2026,Cainta,43,TOXOID BETT,5207.1,4.5,0.0,5202.6,23,29,50
15/06/2026,Cainta,43,TOXOID ABHAYTOX,327.4,0.9,0.0,326.5,21,24,50
15/06/2026,Cainta,43,PPD,11.6,0.2,0.0,11.4,18,23,50
15/06/2026,Cainta,43,HEPA B,52.9,0.9,0.0,52.0,23,27,50
15/06/2026,Cainta,43,HEPA BIG,7.4,0.9,0.0,6.5,25,22,50
15/06/2026,Cainta,43,FLU,41.3,0.4,0.0,40.9,24,31,50
15/06/2026,Cainta,43,AMOXICILLIN 500MG,5709.8,12.3,0.0,5697.5,20,20,140
15/06/2026,Cainta,43,CEFALEXIN 500 MG,8909.1,9.4,278.3,9178.0,23,28,100
15/06/2026,Cainta,43,MEFENAMIC 500 MG,7151.0,11.5,0.0,7139.5,18,22,120
15/06/2026,Cainta,43,INSULIN,1047.1,14.2,0.0,1032.9,24,24,150
15/06/2026,Cainta,43,1CC/3CC,2873.6,4.2,0.0,2869.4,25,22,50
15/06/2026,Cainta,43,5CC/10CC,3434.7,4.2,0.0,3430.5,13,16,50
15/06/2026,Cainta,43,CETIRIZINE,5434.8,9.8,216.9,5641.9,15,20,100
15/06/2026,Cainta,43,G23,1703.7,2.1,0.0,1701.6,15,20,50
15/06/2026,Cainta,43,G27,1669.8,2.2,0.0,1667.6,14,16,50
15/06/2026,Cainta,43,GAUZE PAD,263.8,4.3,0.0,259.5,18,17,50
15/06/2026,Cainta,43,COTTON BALLS,5932.8,28.8,0.0,5904.0,14,14,240
15/06/2026,Cainta,43,BETADINE,0.1,0.2,20.1,20.0,21,26,50
15/06/2026,Cainta,43,ALCOHOL,12.2,0.2,0.0,12.0,12,13,50
15/06/2026,Cainta,43,FACEMASK,1903.3,7.6,0.0,1895.7,15,19,100
15/06/2026,Cainta,43,GLOVES,2388.0,9.1,0.0,2378.9,22,22,100
15/06/2026,Cainta,43,MICROPRE,86.8,2.1,0.0,84.7,18,14,50
15/06/2026,Cainta,43,STERILE WATER,180.5,1.3,0.0,179.2,18,21,50
15/06/2026,Cainta,43,REF THERMOMETER,16.3,0.4,0.0,15.9,24,28,50
15/06/2026,Cainta,43,ACRYLIC CONTAINERS,21.2,0.9,0.0,20.3,28,33,50
15/06/2026,Cainta,43,COOLER,9.3,0.2,0.0,9.1,20,19,50
15/06/2026,Cainta,43,KIDNEY BASIN,29.3,0.9,0.0,28.4,12,15,50
15/06/2026,Cainta,43,WEIGHING SCALE,5.2,0.2,0.0,5.0,13,14,50
15/06/2026,Cainta,43,FORCEPS,1.7,0.9,0.0,0.8,27,34,50
15/06/2026,Cainta,43,BETADINE CONTAINER,6.7,0.4,0.0,6.3,22,26,50
15/06/2026,Cainta,43,ALCOHOL PUMP CONTAINER,17.3,0.4,0.0,16.9,24,25,50
16/06/2026,Cainta,71,SPEEDA,2914.4,11.9,80.6,2983.1,37,45,70
16/06/2026,Cainta,71,ABHAYRAB,377.3,3.4,0.0,373.9,23,26,50
16/06/2026,Cainta,71,VAXIRAB,256.7,3.5,0.0,253.2,30,33,50
16/06/2026,Cainta,71,CHIRORAB,23.3,3.7,0.0,19.6,40,48,50
16/06/2026,Cainta,71,ERIG,2.4,2.9,12.4,11.9,42,36,50
16/06/2026,Cainta,71,HRIG,3.9,1.4,0.0,2.5,24,32,50
16/06/2026,Cainta,71,"ATS 1,500 ""IU""",34.7,1.4,0.0,33.3,35,35,50
16/06/2026,Cainta,71,"ATS 3000 ""IU""",92.0,1.4,0.0,90.6,22,21,50
16/06/2026,Cainta,71,"ATS 5,000 ""IU""",29.9,1.4,0.0,28.5,45,57,50
16/06/2026,Cainta,71,HTIG,3.7,0.7,0.0,3.0,25,23,50
16/06/2026,Cainta,71,TOXOID BETT,5202.6,6.7,0.0,5195.9,38,53,50
16/06/2026,Cainta,71,TOXOID ABHAYTOX,326.5,1.4,0.0,325.1,24,25,50
16/06/2026,Cainta,71,PPD,11.4,0.4,0.0,11.0,35,34,50
16/06/2026,Cainta,71,HEPA B,52.0,1.4,0.0,50.6,36,30,50
16/06/2026,Cainta,71,HEPA BIG,6.5,1.4,0.0,5.1,27,22,50
16/06/2026,Cainta,71,FLU,40.9,0.7,0.0,40.2,41,35,50
16/06/2026,Cainta,71,AMOXICILLIN 500MG,5697.5,15.5,0.0,5682.0,43,35,140
16/06/2026,Cainta,71,CEFALEXIN 500 MG,9178.0,13.6,0.0,9164.4,42,42,100
16/06/2026,Cainta,71,MEFENAMIC 500 MG,7139.5,17.9,0.0,7121.6,27,27,120
16/06/2026,Cainta,71,INSULIN,1032.9,20.4,0.0,1012.5,39,41,150
16/06/2026,Cainta,71,1CC/3CC,2869.4,6.7,0.0,2862.7,34,32,50
16/06/2026,Cainta,71,5CC/10CC,3430.5,6.5,0.0,3424.0,35,29,50
16/06/2026,Cainta,71,CETIRIZINE,5641.9,13.5,0.0,5628.4,31,26,100
16/06/2026,Cainta,71,G23,1701.6,3.6,0.0,1698.0,35,32,50
16/06/2026,Cainta,71,G27,1667.6,3.7,0.0,1663.9,22,22,50
16/06/2026,Cainta,71,GAUZE PAD,259.5,7.5,0.0,252.0,29,26,50
16/06/2026,Cainta,71,COTTON BALLS,5904.0,30.2,0.0,5873.8,23,23,240
16/06/2026,Cainta,71,BETADINE,20.0,0.4,0.0,19.6,26,35,50
16/06/2026,Cainta,71,ALCOHOL,12.0,0.4,0.0,11.6,21,20,50
16/06/2026,Cainta,71,FACEMASK,1895.7,15.1,0.0,1880.6,24,22,100
16/06/2026,Cainta,71,GLOVES,2378.9,14.8,112.5,2476.6,40,48,100
16/06/2026,Cainta,71,MICROPRE,84.7,3.3,0.0,81.4,33,36,50
16/06/2026,Cainta,71,STERILE WATER,179.2,2.1,19.1,196.2,18,15,50
16/06/2026,Cainta,71,REF THERMOMETER,15.9,0.7,0.0,15.2,40,51,50
16/06/2026,Cainta,71,ACRYLIC CONTAINERS,20.3,1.4,16.1,35.0,44,54,50
16/06/2026,Cainta,71,COOLER,9.1,0.4,0.0,8.7,43,60,50
16/06/2026,Cainta,71,KIDNEY BASIN,28.4,1.4,0.0,27.0,41,56,50
16/06/2026,Cainta,71,WEIGHING SCALE,5.0,0.4,0.0,4.6,46,53,50
16/06/2026,Cainta,71,FORCEPS,0.8,1.4,14.1,13.5,34,41,50
16/06/2026,Cainta,71,BETADINE CONTAINER,6.3,0.7,0.0,5.6,45,47,50
16/06/2026,Cainta,71,ALCOHOL PUMP CONTAINER,16.9,0.7,0.0,16.2,45,60,50
17/06/2026,Cainta,97,SPEEDA,2983.1,14.6,0.0,2968.5,36,41,70
17/06/2026,Cainta,97,ABHAYRAB,373.9,4.8,16.3,385.4,58,58,50
17/06/2026,Cainta,97,VAXIRAB,253.2,4.9,0.0,248.3,55,44,50
17/06/2026,Cainta,97,CHIRORAB,19.6,4.9,0.0,14.7,54,62,50
17/06/2026,Cainta,97,ERIG,11.9,3.9,0.0,8.0,59,66,50
17/06/2026,Cainta,97,HRIG,2.5,1.9,0.0,0.6,39,50,50
17/06/2026,Cainta,97,"ATS 1,500 ""IU""",33.3,2.0,0.0,31.3,40,36,50
17/06/2026,Cainta,97,"ATS 3000 ""IU""",90.6,1.9,0.0,88.7,49,63,50
17/06/2026,Cainta,97,"ATS 5,000 ""IU""",28.5,1.9,0.0,26.6,53,43,50
17/06/2026,Cainta,97,HTIG,3.0,1.0,0.0,2.0,58,67,50
17/06/2026,Cainta,97,TOXOID BETT,5195.9,9.1,0.0,5186.8,58,60,50
17/06/2026,Cainta,97,TOXOID ABHAYTOX,325.1,1.9,0.0,323.2,52,52,50
17/06/2026,Cainta,97,PPD,11.0,0.5,0.0,10.5,61,65,50
17/06/2026,Cainta,97,HEPA B,50.6,2.0,0.0,48.6,31,29,50
17/06/2026,Cainta,97,HEPA BIG,5.1,1.9,0.0,3.2,61,56,50
17/06/2026,Cainta,97,FLU,40.2,1.0,0.0,39.2,27,35,50
17/06/2026,Cainta,97,AMOXICILLIN 500MG,5682.0,26.6,0.0,5655.4,46,43,140
17/06/2026,Cainta,97,CEFALEXIN 500 MG,9164.4,18.5,0.0,9145.9,28,35,100
17/06/2026,Cainta,97,MEFENAMIC 500 MG,7121.6,27.2,351.8,7446.2,46,56,120
17/06/2026,Cainta,97,INSULIN,1012.5,32.4,0.0,980.1,39,32,150
17/06/2026,Cainta,97,1CC/3CC,2862.7,9.7,0.0,2853.0,27,36,50
17/06/2026,Cainta,97,5CC/10CC,3424.0,9.4,0.0,3414.6,49,62,50
17/06/2026,Cainta,97,CETIRIZINE,5628.4,17.0,0.0,5611.4,53,68,100
17/06/2026,Cainta,97,G23,1698.0,5.1,0.0,1692.9,31,40,50
17/06/2026,Cainta,97,G27,1663.9,4.9,0.0,1659.0,51,59,50
17/06/2026,Cainta,97,GAUZE PAD,252.0,9.4,0.0,242.6,31,43,50
17/06/2026,Cainta,97,COTTON BALLS,5873.8,56.0,0.0,5817.8,30,27,240
17/06/2026,Cainta,97,BETADINE,19.6,0.5,0.0,19.1,30,25,50
